730090	429	416	116	12	0	27	0	0	0	0	0	0	25.7743	0.842706	0.350603	1000	544	128	12	859	6977	30	11	3	0	0.0584338	0	0	0	0	0	0	
730091	426	423	117	9	0	25	0	0	0	0	0	0	25.439	0.817843	0.343249	1000	549	126	9	859	6982	45	8	0	0	0.0572082	0	0	0	0	0	0	
730092	430	414	124	8	0	24	0	0	0	0	0	0	25.1016	0.799447	0.336393	1000	546	132	8	858	6985	47	17	1	0	0.0560654	0	0	0	0	0	0	
730093	421	422	125	6	2	24	0	0	0	0	0	0	24.7608	0.788933	0.330008	1000	555	133	8	858	6988	46	15	2	2	0.0550013	0	0	2	0	0	0	
730094	420	425	122	7	1	25	0	0	0	0	0	0	24.4311	0.772742	0.323141	1000	555	130	8	858	6989	41	7	2	1	0.0538568	0	0	1	0	0	0	
730095	421	427	118	7	1	26	0	0	0	0	0	0	24.1066	0.756862	0.316064	1000	553	126	8	857	6983	34	11	2	1	0.0526774	0	0	1	0	0	0	
730096	424	425	114	10	1	26	0	0	0	0	0	0	23.7746	0.752729	0.309988	1000	550	125	11	857	6981	37	14	4	1	0.0516647	0	0	1	0	0	0	
730097	433	410	118	10	2	27	0	0	0	0	0	0	23.446	0.75102	0.303432	1000	540	130	12	859	6984	47	15	4	2	0.0505719	0	0	2	0	0	0	
730098	432	405	124	9	3	27	0	0	0	0	0	0	23.1214	0.751073	0.296692	1000	541	136	12	859	6991	44	18	4	2	0.0494487	0	0	2	0	0	0	
730099	438	403	121	8	1	29	0	0	0	0	0	0	22.8002	0.753981	0.289311	1000	533	130	9	859	6988	34	8	1	0	0.0482184	0	0	0	0	0	0	
730100	445	402	115	9	1	28	0	0	0	0	0	0	22.4596	0.781487	0.282435	1000	527	125	10	860	6995	36	10	2	0	0.0470725	0	0	0	0	0	0	
730101	440	406	118	7	1	28	0	0	0	0	0	0	22.1606	0.7712	0.277489	1000	532	126	8	860	6987	46	12	1	1	0.0462482	0	0	1	0	0	0	
730102	447	404	115	6	0	28	0	0	0	0	0	0	21.873	0.755622	0.272377	1000	525	121	6	861	6981	32	6	1	0	0.0453961	0	0	0	0	0	0	
